Review_Body,NaiveBayes_UWBR_predictions,NaiveBayes_UWBR_probabilities,roberta_UWBR_predictions,roberta_UWBR_probabilities,electra_UWBR_predictions,electra_UWBR_probabilities,skolkovo_UWBR_predictions,skolkovo_UWBR_probabilities,Date,Helper column,Quarter,Quarter Portion
"Nice guy, knew his stuff.  A little dorky, but made the class fun and funny.",1,0.840510623,0,0.538288355,0,0.504181981,1,0.773497164,9/19/2006,262,Summer,Quarter End
"when i first took this class, i thought it was going to be an easy 4.0. granted, it wasn't hard, but the prof was way confusing. he went off subject way too much, and he made a couple mistakes on the tests.",0,0.992344412,0,0.538291514,0,0.499090552,0,0.990139544,6/12/2006,163,Spring,Quarter End
this wasn't too difficult.. if u go to lectures and take notes it shouldn't be difficult to get a 4.0 without reading ANY of the book .. and only doing the listening examples he assigns before the midterms.. recomended if u need an easy LOW comitment vlpa 5 credit class,1,0.948249343,0,0.538298011,0,0.500561476,0,0.993030131,6/7/2006,158,Spring,Quarter End
"Very fun and awesome guy! Loves his job and makes it interesting, even for 750 people at a time AND at 930 in the morning! I strongly recommend this class!  I'd take more classes from him if they were offered!",0,0.987856938,0,0.538297117,0,0.498273641,0,0.992974877,2/27/2006,58,Winter,Quarter End
No Comments,1,0.920546766,0,0.538292468,0,0.498249233,0,0.992886603,9/7/2005,250,Summer,Quarter End
Awesome guy. Material was easy and he made class fun with his sense of humor. I actually wanted to go this class everyday. He also had great guest lecturers which added spice to this class as well!,1,0.973875798,0,0.538289249,0,0.498909891,0,0.993378341,9/2/2005,245,Summer,Quarter End
Professor Dudley is not qualified to teach a class on American Popular Music. I found many instances where he was incorrect. His choices for what is American Popular Music were bad choices. We spent weeks on Latin music but we didn't talk about many of the most popular bands.,0,0.988808406,0,0.538289964,0,0.498829126,0,0.992043793,6/8/2005,159,Spring,Quarter End
"a professor in my department; his popular song class was fun and informative, and the tests were super easy.  however, it was a 500 person class.  friendly guy, too!",0,0.991080492,0,0.53829205,0,0.499937773,0,0.993309617,7/18/2004,200,Summer,Midterm
"Hes helpful and consistant on the tests. He asks very specific questions, so there is no room for ""bs""ing an answer. Very nice and encouraging",1,0.951531621,0,0.538291335,0,0.502129436,0,0.993427038,12/5/2003,339,Autumn,Quarter End
"Mr Stan C, Rocks for Jocks was one of the most relevant classes, after the Big Bang theory class, that happened shortly after May 18. 2000. And then my summer Geology 201 overnight on Mt St Helenens (and the release tube) changed my life. Mother Nature rules, history teaches, and we are here for her miraculous ride. ��������",0,0.993130796,0,0.538292468,0,0.49900651,0,0.993447244,6/26/2018,177,Summer,Quarter Beginning
"He is simply an amazing human being.  Though he doesn't teach anymore, he's now the faculty advisor for the Dream Project.  Get to know this man; you will not be disappointed.",0,0.983136938,0,0.538289309,0,0.510248363,0,0.99226439,6/1/2011,152,Spring,Quarter End
"the most genuine, caring, enthusiastic professor I have ever had the pleasure of sitting through!",1,0.968375887,0,0.538297534,0,0.499267519,0,0.991219699,4/22/2009,112,Spring,Quarter Beginning
good teacher. hella coo,1,0.850342588,0,0.538294792,0,0.500872314,1,0.954292476,3/11/2009,70,Winter,Quarter End
"Great professor, he really took his personal time to accommodate his students.",1,0.975450974,0,0.538289368,0,0.498476267,0,0.992606044,1/1/2008,1,Autumn,Quarter End
AWESOME INSTRUCTOR! He is one of those very few profs that cares about his students and absolutely love teaching. GREAT ROLE MODEL AND ADVISOR. EXTREMEMLY FUN AND NICE GUY!,1,0.968723036,0,0.538290918,0,0.500265241,0,0.986411929,12/29/2007,363,Autumn,Quarter End
"Stan is AMAZING! He makes everything fun, entertaining and easy to understand.",1,0.957572647,0,0.538289964,0,0.500281096,0,0.992499411,12/6/2007,340,Autumn,Quarter End
"Chernicoff is by far the best teacher I've ever had at UW!!!I highly recommmend getting in to any class he teaches.I think he is retired now, but if he ever comes back, his class was unbelievable.",1,0.953346366,0,0.538289607,0,0.502224207,0,0.992089033,11/7/2007,311,Autumn,Quarter Beginning
Stan is by far the coolest prof. Ive ever had.,1,0.960167831,0,0.53828913,0,0.504801452,0,0.990757287,3/25/2007,84,Spring,Quarter End
"Best prof i've had at UW so far-- Like everyone else says, Stan cares about his kids. Unfortunately, he decided to quit teaching... but he's still hanging around UW-- go look him up!",0,0.980355313,0,0.538289249,0,0.504923701,0,0.993134737,2/26/2007,57,Winter,Quarter End
"Great teacher! I got a 4.0 in this class, but I cannot say it is easy. The only reason I could get a 4.0 was because Stan puts in so much of his own time to have his students succeed. He provides a lot of help and has lots on interest in his students. He also makes class very fun that you go to class because you learn and have fun at the same time.",0,0.99120102,0,0.538291037,0,0.498632491,0,0.993453622,1/20/2007,20,Winter,Quarter Beginning
"Very funny, really cares whether you do well or not. Class not too difficult, but you learn a lot if you pay attention. Great class",0,0.980004496,0,0.538298488,0,0.49899292,0,0.993043184,11/16/2006,320,Autumn,Midterm
Hands down the BEST prof at UW. I became an ESS major because of his classes.,1,0.964285985,0,0.538288951,0,0.499591082,0,0.992869914,10/1/2006,274,Autumn,Quarter Beginning
coolest prof ever,1,0.95817555,0,0.538289607,0,0.502253473,0,0.989846766,5/14/2006,134,Spring,Midterm
"Stan actually cares about whether you learn or not -- it's really awesome. If you have the chance, take a class from him. You won't be disappointed.",0,0.982591229,0,0.538291395,0,0.499518275,0,0.992407918,5/1/2006,121,Spring,Midterm
He's the best professor I have ever taken.,1,0.955669759,0,0.538288414,0,0.499193072,0,0.992284,3/4/2006,63,Winter,Quarter End
Superb the best class that I have ever taken before!! Highly recommended,0,0.982143414,0,0.538290441,0,0.498259306,0,0.992923975,2/27/2006,58,Winter,Quarter End
Chernicoff is a really great professor. He took the time to explain the intracies of the Fugazi Formation which I found very interesting.,0,0.987419496,0,0.538288832,0,0.499309838,0,0.992559791,1/29/2006,29,Winter,Quarter Beginning
rocks for jocks enough said...this class is sweet,1,0.921041744,0,0.538293183,0,0.510616839,1,0.949485004,9/25/2005,268,Summer,Quarter End
Rocks for Jocks,1,0.862153508,0,0.538286805,0,0.541172802,0,0.987849891,9/14/2005,257,Summer,Quarter End
"He was the only professor at UW to take the time to ask my name.  He's freakin' awesome and so much fun.  I'm not much into Geology, but I'd gladly take a class from him again!",1,0.971896264,0,0.538288832,0,0.516244829,1,0.977869093,9/8/2005,251,Summer,Quarter End
"I'm not a big fan of science, but he explained it in simple terms. Made the subject very interesting with great stories and pics to back them up. I still recall some of the stuff he taught me. Also, I second that he knows peoples names. I picked up my midt",0,0.990016079,0,0.53829056,0,0.49971661,0,0.989276767,9/2/2005,245,Summer,Quarter End
Stan's an amazing professor! He takes time outside of class to get to know you or help you and makes you want to come to class!,1,0.972727153,0,0.538296759,0,0.499364704,0,0.992974877,9/1/2005,244,Summer,Quarter End
Dude! He knows EVERYONE'S names!,1,0.903364548,0,0.538288534,0,0.501783192,0,0.99275887,8/31/2005,243,Summer,Quarter End
Amazing teacher. Incredibly helpful in and out of class. Made an extended effort to get to know you and your needs. I'd recommend any of his classes.,0,0.986588748,0,0.538291335,0,0.499004751,0,0.993082881,8/31/2005,243,Summer,Quarter End
Amazing teacher. Incredibly helpful in and out of class. Made an extended effort to get to know you and your needs. I'd recommend any of his classes.,0,0.986588748,0,0.538291335,0,0.499004751,0,0.993082881,8/31/2005,243,Summer,Quarter End
No Comments,1,0.920546766,0,0.538292468,0,0.498249233,0,0.992886603,8/31/2005,243,Summer,Quarter End
Stan effin' rocks the house. Such enthusiasm and interest in each student I've never seen matched.,1,0.921487815,0,0.538290083,0,0.499820173,0,0.980467141,8/31/2005,243,Summer,Quarter End
The greatest prof ever! Makes geology exciting and really connects with students. I swear he said good morning to every single student that walked in the door in a 450+ class!,0,0.986764457,0,0.538288474,0,0.499165863,0,0.993256092,8/30/2005,242,Summer,Quarter End
No Comments,1,0.920546766,0,0.538292468,0,0.498249233,0,0.992886603,8/30/2005,242,Summer,Quarter End
"I've never been a big fan of science, but I loved Stan's class. He definitely makes it worth the effort!",0,0.977443098,0,0.538288891,0,0.49805969,0,0.993237734,8/24/2005,236,Summer,Quarter End
"Stan made geology SO fun and easy to understand.  He actually learns names, and pays you a dollar every time you go to his office hours.  Be my husband, Stan.",0,0.977867916,0,0.538288236,0,0.49962002,0,0.99360472,8/24/2005,236,Summer,Quarter End
HE IS A ****!!!,1,0.903423551,1,0.538304746,1,0.701761842,1,0.068773665,8/24/2005,236,Summer,Quarter End
"One of the best teachers I've ever had.  Really down to earth, smart, and funny.  All you have to do is show up to class, be attentive, and do your homework and should get no less than a 3.5 (unless your're an idiot).  He's also the guy who started CLUE, which is very helpful and he does a good job with it.",1,0.960475002,0,0.538297594,1,0.731277049,1,0.151155755,8/22/2005,234,Summer,Quarter End
"Best instructor I've ever had. His classes are easy because he is excellent at explaining the material and helping the students understand. Offered regular field trips. Very helpful and enthusiastic. I switched major to ESS after taking these classes and talking with him, and have not regretted it.",0,0.991440668,0,0.538290679,0,0.498894036,0,0.99311173,3/30/2005,89,Spring,Quarter Beginning
"Stan rocks! The list of positive adjectives could go on forever, but I'll stick to funny, interesting, intelligent, and caring :)",1,0.961360852,0,0.538298249,0,0.499492913,0,0.989412487,12/8/2004,343,Autumn,Quarter End
"^_^ We love Stan!  I'm going back Spring quarter to take his PNW Geo class!  I hate all science, always have, but Stan can change that in a heartbeat.  LOVE this dude!",1,0.968306758,0,0.538287818,0,0.501580596,0,0.99105525,11/13/2004,318,Autumn,Midterm
"Great Teacher, goes the extra mile for everyone.  Even if your not interested in this subject take the class and you will be.",0,0.986495215,0,0.538290083,0,0.499858588,0,0.993098557,11/10/2004,315,Autumn,Quarter Beginning
Really good teaher who tells you exactly what you need to know. Gives loks of extra opportunities for extra credit and additional learning. Great sense of humor.,1,0.971207802,0,0.538291216,0,0.49902761,0,0.992897749,5/25/2004,146,Spring,Quarter End
Most intersting class i have ever taken.,1,0.931230005,0,0.538288295,0,0.504477739,0,0.98633635,5/18/2004,139,Spring,Quarter End
No Comments,1,0.920546766,0,0.538292468,0,0.498249233,0,0.992886603,3/18/2004,78,Winter,Quarter End
"Stan is so cool.  He knows everyone's names in a 300 person lecture.  He makes plate tectonics interesting.  I LOVE STAN,  hands down, he really cares about his students and his subject.  Stan goes the exrta mile for everyone.",1,0.969965331,0,0.538289487,0,0.500741959,0,0.99290061,2/24/2004,55,Winter,Quarter End
COOL GUY. period.,1,0.934606566,0,0.538289189,0,0.499189615,1,0.973131895,11/21/2003,325,Autumn,Midterm
Dr. Black isnt easy on the white students which I think made my classmates mad. He challenged us to think of things in the context of justice and not allowed the class to make excuse for the actions of our nations heroes.,1,0.955945049,0,0.538288474,1,0.57589376,1,0.899553418,1/4/2018,4,Winter,Quarter Beginning
he is very pretentious and if you do not agree with his opinions he will put you down in front of the class.  I did not enjoy his class or him,1,0.960336146,0,0.538291574,1,0.580165565,1,0.925258756,5/20/2008,141,Spring,Quarter End
Horrible.,1,0.830960075,0,0.538294435,0,0.524854422,0,0.981343746,4/25/2007,115,Spring,Midterm
"This class was a ton of reading, but it was awesome.  His enthusiasm for the topic (Social History of African Americans) made us more interested and excited as well.  I highly recommend this class.  People may think he's too tough or mean, but I say that they're not trying hard enough.",0,0.990792432,0,0.53829056,0,0.500083864,0,0.986679256,10/9/2006,282,Autumn,Quarter Beginning
he made us buy his own books. and you cannot compare the plight of african americans in the united states to complete genocide,1,0.951159751,0,0.538290739,0,0.521255851,1,0.951453447,6/24/2006,175,Summer,Quarter Beginning
the materials are very interesting but the way he present it is boring. he reads right out of lecture book.  tests are killer.  :(,0,0.978415257,0,0.538292229,0,0.505539417,1,0.967833161,5/26/2006,146,Spring,Quarter End
"I found Professor Black to be a very descent, intelligent guy, and his class material is relevant and interesting... I am probably the whitest male you've ever seen, and I was not offended, found him extremely helpful outside of class, and did well. Those calling him a bigot are laughably ignorant.",1,0.877176222,0,0.538297474,1,0.737288415,1,0.125668585,12/6/2005,340,Autumn,Quarter End
He was GREAT!!!  I took him for many of my classes.  He speaks the truth about black history and what is taking place today!!!  GREAT CLASS & GREAT PROFESSOR.,1,0.973279428,0,0.538291216,0,0.517821193,1,0.968969464,10/28/2005,301,Autumn,Quarter Beginning
"that class was horrible, it gave me clinical migraines and i had to hardship withdrawl after 1 week!! PS he hates white males (oppressors of the world)",1,0.834870927,0,0.538296103,1,0.660270691,1,0.074188285,10/24/2005,297,Autumn,Quarter Beginning
"a great speaker, kept me interested the whole time.  He finds a way to pick on the jocks tho....even in the middle of class.",1,0.972625114,0,0.538291216,0,0.502471626,1,0.977242649,10/18/2005,291,Autumn,Quarter Beginning
"Al Black is not a bigot.  His statements are statistically and historically validated.  Of course at a white college with white administration and young snotty kids, he's not going to make any friends.  I like his class and he seems to be a decent human being which is always important.",1,0.906006068,0,0.538295805,1,0.649021268,1,0.768396378,10/16/2005,289,Autumn,Quarter Beginning
"Al Black is a biggot.  He is incapable of seeing anything except through the eyes or racism.  His class isn't hard as long as you repeat exactly what he says.  If you contradict him, he'll call you a ****.",1,0.897962726,0,0.538297594,1,0.732914984,1,0.047004204,10/7/2005,280,Autumn,Quarter Beginning
Excellent prof! Puts his heart into his teaching.,0,0.977022801,0,0.538290441,0,0.501896143,0,0.992594659,10/4/2005,277,Autumn,Quarter Beginning
"Dr. Black is very arrogant, blunt, brash, and often offensive with most everything he says in class.  While it may be easy to peg him as a bigot or ****, his course material provides somewhat of a justification for his beliefs.  Great class to take if you enjoy reading A LOT and can retain ALL of it.  Also helps to NOT be from a sheltered, white, suburban background. Oh, and avoid getting Z. Russell as a TA.  Dude thinks he is baby Al Black, but falls short in every way outside of his arrogance.",1,0.973051117,0,0.538294971,1,0.701893032,1,0.215743676,9/23/2005,266,Summer,Quarter End
"Prof Black probably offends many of the white students, but oh well, they've offended us for CENTURIES",1,0.951805055,0,0.538298011,1,0.70198071,1,0.157376468,9/2/2005,245,Summer,Quarter End
Ridiculous class!! He doesnt teach he just bores you and the tests are ridiculously hard that do not make sense at all!!!! I would never tak his class again,1,0.80004275,0,0.538292468,1,0.737986803,1,0.083274245,8/31/2005,243,Summer,Quarter End
"Very passionate about what hes teaching, interesting, and helpful. Bring your books to class! you will hardly have to read outside of class if you do!",0,0.983391812,0,0.538292468,0,0.499443501,0,0.99321574,8/31/2005,243,Summer,Quarter End
"unlike most, i didnt mind the lectures really. the tests are incredibly hard, though. just study and it'll all work out.",1,0.968058275,0,0.538290441,0,0.499180585,0,0.990808964,8/31/2005,243,Summer,Quarter End
No Comments,1,0.920546766,0,0.538292468,0,0.498249233,0,0.992886603,8/31/2005,243,Summer,Quarter End
No Comments,1,0.920546766,0,0.538292468,0,0.498249233,0,0.992886603,8/30/2005,242,Summer,Quarter End
Blah blah blah - lectures are a nightmare of continual preaching!!! Tests are incredibly hard - especially considering they are multiple choice... A-G for options sucks... wouldn't mind not taking a class with him again...,1,0.932807335,0,0.538292706,1,0.625473797,1,0.106285661,8/24/2005,236,Summer,Quarter End
Al Black is great.  He provokes thought like no one else I have ever had at the  UW.  Everyone should experience him at least once.,1,0.966254588,0,0.53829056,1,0.610390246,0,0.992421806,8/24/2005,236,Summer,Quarter End
No Comments,1,0.920546766,0,0.538292468,0,0.498249233,0,0.992886603,2/24/2005,55,Winter,Quarter End
"Such a boring class. Interesting subject matter/readings, but Black's teaching style (which he claims is great) makes going to lecture something to dread.",1,0.972753843,0,0.538290977,0,0.530121326,1,0.97641778,5/17/2004,138,Spring,Quarter End
Beware,1,0.915092093,0,0.538290977,0,0.511422396,0,0.990467846,3/26/2004,86,Spring,Quarter Beginning
No Comments,1,0.920546766,0,0.538292468,0,0.498249233,0,0.992886603,11/18/2003,322,Autumn,Midterm
"Worst Professor I ever had, made simple mistake, borrowed slides from other professors and still made mistakes.",1,0.964261397,0,0.538289249,0,0.520272255,1,0.884136915,6/15/2010,166,Spring,Quarter End
"He is one of the worst professors I've ever had.  He's so absent-minded, and makes a LOT of simple calculation mistakes..  Exams are super easy, always multiple choice, never have to attend class.  Thought he's a terrible teacher, I reccomend him, since he's SO easy.",1,0.968161073,0,0.538288474,1,0.582390666,1,0.843045413,7/5/2009,186,Summer,Quarter Beginning
"I'm really not trying to be malicious, but I hated this class. Prof Campbell should not be teaching lower level chemistry - he's clearly a smart guy, but a terrible teacher for basic chemistry. Unless you're already a chemistry pro, avoid him as a professor; your GPA and self esteem will suffer if you don't.",0,0.979757854,0,0.53828913,0,0.503831923,1,0.963000655,5/18/2009,138,Spring,Quarter End
"Callis is the worst professor I have ever had. Very boring lecturer. Monotone and incoherent. Trips himself up repeatedly and makes errors working out problems (like 3-4 times/day). His tests and quizes also had a lot of questions not covered at all, and had ~2 errors/test. I began considering a chem major, but left vowing never to take chem again.",1,0.974916529,0,0.538290143,1,0.585087121,1,0.89409411,5/7/2009,127,Spring,Midterm
"sincere, genuinely nice guy, but terrible lecturer. i went to another prof's lectures instead. test questions are from a databank, so things that weren't covered in class sometimes show up. not a good experience, but the upside was that the curve was really high since everyone did bad. reading the textbook and studying the handouts will save you!",0,0.99260217,0,0.538291574,0,0.504436791,0,0.983733714,4/21/2009,111,Spring,Quarter Beginning
"Callis is obviously a very intelligent guy, but he is awful at teaching. He tries to explain concepts with more complicated concepts, and often makes serious mistakes as he tries to work out problems in front of the class. His tests contain things he has barely covered or perhaps not covered at all. You basically have to teach yourself.",0,0.98784304,0,0.538290083,0,0.507448018,0,0.980977237,3/29/2009,88,Spring,Quarter Beginning
"His lectures are not helpful, let's get that out of the way. After a week I decided I could teach myself rather than leave the lecture confused! Otherwise, his tests are all multiple choice, and they are nigh identical to the practice ones he posts, so you know exactly what to expect. Questions themselves are conceptual/plug-and-chug.",0,0.989027861,0,0.538291216,0,0.503106892,0,0.992860138,3/21/2009,80,Winter,Quarter End
The person below me has no idea what they are talking about. This is without a doubt the worst prof. i've ever had. Tests have nothing to do with what he talks about in class. Sometimes i dont even think he knows what he's talking about. his lectures are so confusing.  you basically have to teach yourself.zero partial credit will hurt you bad.,0,0.987113463,0,0.538286924,0,0.513822138,1,0.95210743,3/20/2009,79,Winter,Quarter End
Prof Callis is a great guy who really shows his enthusiasm towards chemistry.  If you actually pay attention in lectures and care to read some of the textbook you will do fine.  Not for someone who wants something incredibly easy.  Tests are multiple choice which is good and bad.  Not a bad professor at all.  Just pay attention.,0,0.986964564,0,0.538289845,0,0.499678403,0,0.993175089,3/17/2009,76,Winter,Quarter End
"Waste of time and money. Lectures are a joke and his explanations are almost impossible to follow. My TA was terrible as well. Exams are multiple choice aren't like the assigned homework at all. Find a different professor, you'll be glad you did.",0,0.985142182,0,0.538291156,0,0.502684116,0,0.981366515,3/13/2009,72,Winter,Quarter End
The worst professor I've ever had. Completely disrespectful of the students and very condescending. His lectures are incomprehensible. The textbook was a serious crutch for this class. Avoid him if at all possible.,1,0.92286514,0,0.538290739,1,0.580377519,1,0.756273627,3/5/2009,64,Winter,Quarter End
"Prof Callis's a good grandpa&good chemist-NOT a good chemistry prof/teacher. After3lectures I decided not2attend...&still scored as well as everyone I know who DID attend his unfocused&absurdly boring classes.IfUcare about ur grade or about knowing CHEM152, then avoid@all cost&take from a good teacher/professor with charisma & presentation skills!",0,0.988095434,0,0.538293839,0,0.503209054,0,0.989944816,3/5/2009,64,Winter,Quarter End
"The worst professor I have ever had in my 3 yrs here at UW.  We are behind the other Chem sections and students are always correcting his mistakes in lecture, which are useless.  Avoid at all costs.",1,0.970227558,0,0.538288951,1,0.590774,1,0.841642022,3/2/2009,61,Winter,Quarter End
"Well..as many have said he fills in the blanks from other professors notes...often he has NO clue what he is talking about.  If a student asks a simple question, prepare to be ignored or for the whole class period to be de-railed.",0,0.986508068,0,0.538290799,0,0.500445068,1,0.977953672,3/1/2009,60,Winter,Quarter End
"his lectures are boring and all he does is fill in the blanks on a different professor's notes, and tell useless stories about famous chemists. he never covers in lecture whats on a quiz, so he says he'll email you the quiz info, but will often forget, leaving you clueless for quizes. and his lectures do not cover whats on his exams",1,0.954559583,0,0.538288951,0,0.537882924,1,0.908932388,2/27/2009,58,Winter,Quarter End
"He's a research professor. He's teaching because he's been forced to. As a result, he doesn't care about the class at all. His lectures consist of filling in the blanks in notes from another teacher. Not only that, it shows that he's never even looked at said notes, as he makes mistakes, gets confused, etc. Would not recommend.",0,0.987087367,0,0.538290322,0,0.49972859,0,0.992223203,2/23/2009,54,Winter,Quarter End
"DO NOT TAKE THIS CLASS! I took the class because the time fit in my schedule....big mistake. HE looses his train of thought in mid-sentence, goes on tangents, and tests are multiple choice so you don't have a chance to show you know chemistry; many kids just showed up, circled random answers did well, there were mistakes on it, TAs even hated him",0,0.982635162,0,0.538295448,0,0.498932987,0,0.986643195,2/20/2009,51,Winter,Midterm
He often makes mistakes that he doesn't correct while lecturing.,1,0.941674551,0,0.538290024,0,0.501000047,0,0.992515624,2/12/2009,43,Winter,Midterm
He is great,1,0.941249937,0,0.538297296,0,0.502246678,0,0.992569029,8/1/2008,214,Summer,Midterm
"I didn't think he was that bad, all of his tests are recycled.",1,0.964522801,0,0.538288534,0,0.502354801,0,0.984943688,5/6/2008,127,Spring,Midterm
"save your gpa and interest in chem by going to community college to take the gen chem series. callis is NOT clear nor concise, which is important in learning the fundamentals of chem. attendance is mandatory due to clicker points in lecture.",0,0.98240203,0,0.538290799,0,0.499595255,0,0.990624487,5/4/2008,125,Spring,Midterm
"Don't ever take this professor unless you already know the material. If he is as good of a chemist as he is a teacher, he needs to find another profession because he is a disgrace to all chemists.",1,0.939524512,0,0.538288593,1,0.641653121,1,0.69125855,3/12/2008,72,Winter,Quarter End
Find another Chem prof.,1,0.954016897,0,0.538288474,0,0.504176557,0,0.991421044,3/11/2008,71,Winter,Quarter End
"Very tough. Maybe his classes were easier in 04, but in the present day, they're not pieces of cake. You need both a great interest and a strong background in chem. to get desirable grades. Practice exams too easy & different from real midterms. Intimidating & elitist at times. Very low class average (2.4~2.8). Ruined the 1st qrt. of my freshman yr",0,0.99296276,0,0.538292408,0,0.501787603,0,0.991819978,3/6/2008,66,Winter,Quarter End
No Comments,1,0.920546766,0,0.538292468,0,0.498249233,0,0.992886603,2/7/2008,38,Winter,Midterm
"He lectures so slowly that by the time we had our first quiz on an entire chapter, he'd covered one section.  his lectures are video casted but i dont see the point as nothing useful is said in lecture.  his tests are very easy though, 22 ?'s multiple choice.",1,0.97398335,0,0.538291752,0,0.500176072,0,0.993009567,2/7/2008,38,Winter,Midterm
"I don't know how he became a professor. His lectures were boring, dry, useless. He would get behind, then speed up, then skip stuff... if it wasnt for my self motivation to keep on with Chemistry, i would become an art major.",1,0.973773669,0,0.538288891,1,0.580152929,1,0.800182402,1/13/2008,13,Winter,Quarter Beginning
Lectures were boring and unclear. We often had to do the homework before he even got to that lecture topic. Textbook was a waste of money and my TA was horrible.,1,0.96896536,0,0.538290024,0,0.506040692,1,0.93466562,1/7/2008,7,Winter,Quarter Beginning
"His lectures are HORRIBLE. He made my first year in college the most stressful one yet. His exams are NOTHING like the practice exams. Some quizes are given off topic. Lectures always seem to DRAG and was not useful (to me) at all! Although attendance was not mandatory, the clicker scores made it impossible to skip lecture. He is a funny guy tho.",0,0.980246192,0,0.53829062,0,0.508629143,1,0.955542028,12/29/2007,363,Autumn,Quarter End
"This guy is not a very good teacher. if you are really good at chem, take this class because the averages are hella low. so an 85% will get you a 3.8 or better. I like him ans person but when it comes to lectures this guy is el diablo, buying the text book was a waste of money he didn't use it.",1,0.973256616,0,0.538289368,0,0.501767635,1,0.939249277,12/20/2007,354,Autumn,Quarter End
"Did not finish the curriculum(skipped last lecture). Terrible with technology. Very rude, and arrogant. Never on schedule, as a result quizes at times were given before material was covered in lecture. Tests are multiple choice but have numerous trick questions. Worst professor i've had so far. Avoid at all costs!!!",0,0.986597128,0,0.538295507,1,0.576024413,1,0.918248713,12/18/2007,352,Autumn,Quarter End
"Callis' lectures were unbearable. If he was not dealing with his daily technical difficulties, he was struggling to explain the material. Quiz section was not much better. Overall this professor is unclear, unorganized, and should be avoided.",0,0.988107788,0,0.538291156,0,0.50275147,1,0.973668635,12/17/2007,351,Autumn,Quarter End
"Tough class. Lots of study outside of lecture. The lectures were usually unorganized and tough to understand. He would frequently fall behind his lecture schedule and would sometimes have extended lectures on days his syllabus said we had off. His tests were tough, the curve for the second midterm and final were around 50 percent.",0,0.989174081,0,0.538291574,0,0.499855191,0,0.99349606,12/15/2007,349,Autumn,Quarter End
There were many errors with the lectures - what was written overhead did not match the work in the lecture notes. The practice exams did not really help with the finals and a lot of time in lecture was spent on entering programs into the calculator. About 20-30% of class time was spent on technical difficulties almost every day.,0,0.995146127,0,0.538292229,0,0.498736531,0,0.993187189,12/12/2007,346,Autumn,Quarter End
horrible...,1,0.830960075,0,0.538291454,0,0.514357924,0,0.98378861,12/11/2007,345,Autumn,Quarter End
The lectures didn't follow the homework and neither gave any hint as to how the tests would be... you'll basically have to teach yourself in this class,0,0.982344218,0,0.538298309,0,0.499677867,0,0.992650449,12/9/2007,343,Autumn,Quarter End
"He is the worst teacher i have ever had. If you enjoy learning the material for tests and homework, steer clear of this class. All he talks about are the nobel prizes that ppl have won and how he is jealous of their ability to communicate comprehensible thoughts and ideas which is definitely not his strong point. The TAs even dont understand callis",1,0.976207207,0,0.538291216,0,0.559642196,1,0.816943645,12/4/2007,338,Autumn,Quarter End
He's an alright lecturer except he's obsessed with teaching how to program equations to do all the steps in our calculator instead of explaining the real method or meaning. Lectures are pointless because his tests are just all trick questions that don't have anything to do with the practice exams. And he wastes way to much time fumbling with comput,1,0.960620355,0,0.538291156,0,0.504979551,1,0.956053674,12/2/2007,336,Autumn,Quarter End
"This guy is a nice guy! He is super easy, his tests are all multiple choice, really, not that hard AT all! Lecture isn't necessary, I just took notes from the powerpoints he posted. He goes over a lot of practice problems so you get things down.",1,0.963412706,0,0.538290322,0,0.500650704,0,0.993099809,11/22/2007,326,Autumn,Midterm
Lectures are useless and the homework has little to nothing to do with the lectures or text,1,0.926533623,0,0.538295448,0,0.527297974,1,0.849716187,11/18/2007,322,Autumn,Midterm
Lectures are hard to follow. Wastes class time. However he does give extentions on assignments whenever he is behind...which is quite often.,1,0.937956979,0,0.538290977,0,0.501527786,0,0.993072569,11/14/2007,318,Autumn,Midterm
"He is not as bad as people say he is. You will fall asleep in class, but his demonstrations will wake you up. He cracks a joke or two here and there, but the man really is retiring soon. His tests were tricky and the homework in hard.",1,0.973292578,0,0.538289666,0,0.503674269,0,0.990453482,11/12/2007,316,Autumn,Quarter Beginning
"It's very easy to sleep in the 500 person class listening to him talk, waiting for him to say to pull out the clickers.  He often shows the answers to the clicker questions on the screen, but doesn't realize it.  Name drops a lot, I think it's his ambition to win the nobel prize. However, it can make lecture a bit entertaining.",1,0.966682555,0,0.538290262,0,0.498843372,0,0.993235648,10/13/2007,286,Autumn,Quarter Beginning
"he's really smart, but he's not good at teaching. the lectures didn't prepare us for the tests.",0,0.97666451,0,0.538290262,0,0.500332236,0,0.980264783,9/10/2007,253,Summer,Quarter End
"Yeah, in between awful and okay.  Rickety and monotone in lectures.  His appreciation for the history of science is nice.  Pretty hard class, there's no mercy for the weak or lackadasical. funny - if got into a civil war outfit and shouted, ""the civil war!""  Kind of left scratching my head, wondering what went wrong.  Worked pretty hard got a 2.3",1,0.963844,0,0.538290739,0,0.510320544,1,0.974511206,8/21/2007,233,Summer,Quarter End
"Needs to retire. Nice in person, like a frumpy grandpa, but when it comes to teaching chemistry, this guy's monotone, sleepy voice won't do much to create passion of chemistry in you. Tests are fairly doable, homework is easy. Prepare yourself to get scared on test day. Callis puts on his ""angry"" face, starts yelling at poor innocent people.",1,0.975376283,0,0.538290322,0,0.520124137,1,0.926195085,7/27/2007,208,Summer,Midterm
